zpid,bathrooms,bedrooms,daysOnZillow,lastSoldPrice,livingArea (sqft),lotSize,priceHistory/0/price,priceHistory/2/price,yearBuilt,zestimate
53975865,3,5,324,910000,3090,7840,910000,950000,2018,1022400
54000590,3,4,325,805000,2725,33976,805000,774900,1980,904700
176557889,2,5,323,712480,3056,17424,712480,699900,1955,797500
96387413,3,3,324,1185000,3228,20037,1185000,1150000,2011,1379000
48546636,4,5,317,694000,3304,10890,694000,710000,1960,805600
53914999,3,5,317,970000,4222,10454,970000,975000,1971,1087000
53904357,2,3,339,854000,2138,10018,854000,749950,1953,963400
300095566,4,4,316,919000,2533,4356,919000,937500,2018,1029500
53942639,3,5,326,780000,4447,19602,780000,800000,1996,876800
53981550,3,4,315,853408,2422,10018,853408,819000,1968,955700
53873755,1,2,315,700000,1710,5227,700000,657500,1942,783900
53852196,3,3,311,808000,3739,17859,808000,825000,1986,1071800
48546748,3,3,310,705000,2004,11761,705000,705000,1961,816300
53998041,5,5,309,2900000,4730,77972,2900000,2850000,1965,3240700
53997776,3,4,308,712500,2943,10890,712500,745000,1946,795900
53998959,4,4,308,861000,3707,40946,861000,879900,1999,961800
82338311,5,5,303,2349000,6379,20037,2349000,2199000,2008,2619500
53981580,4,4,303,850000,3633,13068,850000,839000,1980,947900
53874943,3,3,312,895000,2935,38768,895000,985000,1942,1001200
53958289,4,3,303,685000,2883,12196,685000,619000,1953,763900
248436182,3,3,302,925000,2578,6098,925000,935000,2020,1031200
53905753,4,5,303,665000,3317,10018,665000,675000,1928,741600
53954928,2,3,301,680000,2718,12196,680000,660000,1990,757800
2077672755,3,5,298,830000,2519,,830000,,,924000
123703344,3,4,298,745000,3520,4791,745000,750000,2016,827800
53866293,3,4,315,740000,2972,6969,740000,724999,1979,828700
53883109,5,5,297,1800000,4608,31363,1800000,1875000,1969,2006300
53981479,3,4,297,703500,3272,7405,703500,725000,1942,784100
53911070,5,4,302,1975000,5536,12196,1975000,1675000,1926,2201700
48533039,3,2,294,740000,3538,9583,740000,740000,1956,851900
53956164,2,4,291,812000,3289,17424,812000,750000,1943,903400
53998264,3,5,290,1408500,4398,52272,1408500,1495000,1945,1566600
80923634,3,4,291,810000,3260,4791,810000,810000,2008,899500
53998157,4,4,287,975000,4520,67082,975000,1095000,1974,1083500
53835730,5,5,290,1600000,4920,18295,1600000,1690000,1899,1779600
248436185,3,3,287,920000,2578,6098,920000,939900,2020,1020200
53873274,5,5,284,1171150,4744,24393,1171150,1195000,1940,1300300
48550723,4,4,283,733507,3907,9147,733507,836000,1991,842500
53929846,3,4,291,725000,2690,11761,725000,715000,1995,806600
53883105,4,4,283,1060000,3392,13503,1060000,1050000,1960,1176500
53998273,3,3,283,1395000,4876,40510,1395000,1350000,1949,1926200
89802431,3,4,282,700000,2128,8712,700000,675000,2009,774900
53829425,3,5,281,910000,3464,15245,910000,872000,1967,1009500
53846656,3,3,281,1315000,3755,10890,1315000,1295000,1960,1458700
54007858,3,4,281,800000,3690,10018,800000,824900,2003,887400
176539010,4,5,280,918000,3360,10454,918000,945000,2017,1015500
53965465,4,4,276,769000,4808,14374,769000,775000,1966,851800
53945723,2,3,296,700000,2211,5662,700000,689900,1949,780000
53939083,3,4,274,895000,2835,5227,895000,900000,2015,990700
53829308,2,4,283,831000,3109,10018,831000,749900,1967,922400
53829345,3,4,273,850000,3257,8276,850000,850000,1954,938000
53846405,3,3,276,814500,2169,9147,814500,798000,1959,899700
119261580,4,4,266,1086500,4164,6098,1086500,1095000,2019,1199800
53960429,3,4,268,835000,3595,13068,835000,835000,1980,922700
300097756,4,4,262,699900,2815,,699900,699900,2019,769100
53929420,3,4,259,850000,2177,18730,850000,849000,1994,934200
48525626,2,4,260,668000,3772,10890,668000,679900,1920,760700
68350908,3,3,259,860000,2972,4791,860000,835000,2006,947600
53981616,3,4,259,655000,2976,11761,655000,775000,1997,719900
53880121,3,3,259,1700000,4640,15681,1700000,1580000,1907,1707000
48539690,3,4,259,840000,4526,10454,840000,899000,1987,956200
68351021,3,4,266,756500,3398,7840,756500,749000,2006,835400
53875272,4,5,256,885000,4161,23086,885000,925000,1990,971800
68350255,3,3,253,716000,2358,4791,716000,689000,2006,787400
248437984,3,4,252,820000,3176,6534,820000,840000,2018,900700
53989572,4,4,249,860000,3008,12196,860000,869000,1989,942400
53968545,4,4,247,2650000,3571,16117,2650000,2650000,1969,2902100
53956626,4,3,245,900000,2885,14810,900000,875000,1966,985000
53896552,3,4,245,760000,3313,15245,760000,749000,1992,831800
53829490,3,3,240,852222,2824,10454,852222,789500,1985,931300
300094440,3,4,268,780000,2752,4791,780000,750000,2018,859200
53818613,3,4,252,695000,3579,11325,695000,697777,1990,762300
53883090,2,3,240,815000,2324,18295,815000,799900,1956,890700
53930837,3,4,240,710000,2891,10454,710000,725000,1999,775900
53846583,3,4,240,750000,3534,10018,750000,785000,1960,819600
53877754,5,3,235,1300000,3928,7405,1300000,1495000,1941,1418600
53852184,3,5,235,880000,3185,13068,880000,859000,1986,960300
53834702,3,4,234,654000,2614,12632,654000,649900,1992,714700
53879011,3,4,234,662500,2300,14810,662500,650000,1956,724000
53939640,4,4,234,1599000,3427,10006,1599000,1599000,2019,1747400
53985695,4,5,231,1250000,4542,15245,1250000,254900,1960,1364600
53922388,3,4,234,1000000,3566,16988,1000000,1100000,1951,1518800
53873761,2,4,231,840000,3291,9147,840000,849000,1910,917000
53965461,4,5,231,987500,5109,12632,987500,999000,1972,1078400
54000459,3,3,235,655000,2348,12632,655000,659000,1952,720200
53852257,4,4,228,731000,3100,10018,731000,735000,2008,797200
53873245,4,4,228,1625000,4377,14374,1625000,1650000,1931,1772200
53846495,3,4,226,845000,3004,9583,845000,499900,1954,920900
53975774,3,4,224,825000,2553,9583,825000,825000,1950,898500
83080342,3,4,224,935000,3474,11325,935000,935000,2008,1016800
53916456,3,3,224,817555,3101,18730,817555,750000,1989,890400
53978041,3,4,224,799000,2436,9583,799000,799000,1992,870200
53873697,3,4,224,820000,3019,14810,820000,849000,1975,893000
53998003,4,6,221,1035000,4044,15245,1035000,1035000,2016,1126000
53846552,4,4,221,999500,3858,6098,999500,999500,1968,1087400
53965471,4,4,226,789000,4310,12196,789000,799000,1969,859900
186387917,3,4,220,675000,2730,6534,675000,675000,2016,755000
53985782,3,5,220,762000,3512,10890,762000,689000,1979,828700
53873264,4,4,240,864900,3282,10890,864900,864900,1982,945200
54000487,4,5,220,735000,3617,43560,735000,800000,1946,799400
53878696,2,4,218,720000,2940,21780,720000,719900,1955,782500
53869643,4,4,219,930000,4040,6969,930000,950000,1928,1011100
53998035,4,6,217,3650000,8108,142441,3650000,3900000,1969,3965600
53895940,3,4,217,680000,2248,6000,680000,574900,2014,738800
53999001,2,4,217,769000,3116,18730,769000,779000,1954,836100
121950381,4,4,213,875000,3457,4356,875000,875000,2016,948300
53896103,3,3,212,770000,3111,20037,770000,795000,1976,835200
48539691,4,5,220,989000,4168,9583,989000,989000,1986,1106300
53957225,2,3,206,673000,2174,8712,673000,684999,1924,727700
53914975,3,5,205,1180000,4017,13939,1180000,1060000,1968,1275600
53902756,5,4,205,1267500,6794,38332,1267500,1395000,1966,1414400
54000539,2,3,196,737000,2206,50529,737000,749900,1952,794300
53929839,3,4,196,850000,2780,8712,850000,850000,1996,916700
53879050,3,3,193,669000,2152,13939,669000,669000,1960,720200
48550756,4,4,189,915000,3817,11761,915000,925000,1990,1008200
53874796,3,3,191,915860,2854,3484,915860,947500,1923,985300
119263291,4,3,189,739900,2729,5662,739900,739900,2019,795400
53873747,4,4,189,1235000,4005,6969,1235000,1275000,1919,1327700
53873333,4,4,196,1350000,6328,20037,1350000,1495000,1905,1454900
53942653,3,3,182,670000,2494,8276,670000,650000,1992,718500
53873790,2,3,178,837500,3035,10018,837500,858000,1896,899600
53998116,4,5,176,2050000,4102,280962,2050000,2295000,1956,1693200
53985723,3,5,178,750000,3238,10600,750000,,1960,803200
53960414,3,3,176,810000,2612,11761,810000,775000,1981,866800
53819405,3,4,175,829000,2875,16552,829000,829000,1988,886900
248437020,3,4,175,805000,2777,4791,805000,788000,2017,861200
176566457,4,4,169,750000,2709,,750000,749900,2019,800500
53998026,5,5,168,2195000,3810,47916,2195000,2195000,1957,1164100
53829517,3,4,218,885000,2989,10018,885000,849000,1971,961900
123703456,4,4,168,700000,2997,6098,700000,729000,2020,745300
53846412,4,4,176,995000,2784,5227,995000,1050000,1931,1064800
53923529,4,4,165,1075000,4155,11761,1075000,1150000,2013,1145400
48524145,5,5,168,1175000,4190,22651,1175000,1200000,1957,1280500
53913831,2,2,164,730000,3169,13939,730000,819000,1972,777500
53829570,3,4,162,803000,2867,12632,803000,765000,1980,854500
53830381,2,4,162,688000,1834,17424,688000,675000,1957,732200
53998059,5,4,161,2280000,5785,64904,2280000,2385000,1975,2425300
53873878,2,3,161,715000,2101,3484,715000,650000,1925,760600
53961359,3,4,161,767700,3369,11325,767700,725000,1992,816600
53814573,4,4,161,1650000,4318,9583,1650000,1595000,1912,1755200
60054461,5,4,155,920000,4128,7840,920000,997900,2002,992200
53985765,5,6,163,1512500,5826,22499,1512500,,1962,1610300
53980834,3,3,156,850000,2895,16117,850000,850000,1969,902300
53997765,3,3,154,700000,2116,20037,700000,650000,1974,742400
53873350,3,4,148,905000,2972,20908,905000,895000,1927,957400
53829350,1,2,147,725000,1634,10018,2800,725000,1956,766700
53918273,3,3,147,876000,2855,10018,876000,825000,1981,926400
53875276,4,4,144,905000,3516,10890,905000,924059,1990,955800
53999237,3,3,142,825000,2741,11761,825000,720000,1989,870700
53846464,4,4,140,899001,2581,8712,899001,875000,1940,948000
53998677,5,5,140,860000,3505,40075,860000,875000,1943,906900
53846408,3,3,137,750000,3345,8712,750000,,1928,925100
53896542,3,4,151,805700,3682,14810,805700,799000,1991,853500
53956608,3,4,136,1065000,2219,10454,1065000,959000,1965,1121200
53902745,3,3,135,1275000,3993,23522,1275000,1195000,1975,1341800
53973029,2,3,134,790000,2699,7840,790000,725000,1932,829700
48621096,2,3,165,707000,2349,19166,707000,695000,1979,766800
82336673,4,4,134,859900,3137,3920,859900,859900,2008,904600
53869633,6,5,133,1730000,6638,20908,1730000,1845000,1923,2650500
53823498,4,3,133,1195920,2668,16552,1195920,1000000,1960,1257600
53873211,7,5,130,1800000,7907,18295,1800000,1800000,1941,1890500
53914739,3,4,128,1090000,3420,4791,1090000,1080000,1908,1143900
53985000,3,3,128,750000,2152,5227,750000,749900,1924,787100
53934450,4,4,134,655000,2688,4791,655000,639000,2001,689000
48611068,3,4,126,673000,2552,20038,673000,,1968,714600
53959638,3,5,126,699900,2808,8712,699900,699900,1961,733900
53975761,2,3,122,670000,1875,11325,670000,595000,1950,701500
83080433,4,4,121,1200000,4302,15245,1200000,1200000,2008,1255800
53901775,3,4,120,812000,2654,9583,812000,725000,1968,849500
63128828,3,4,120,735000,2989,6969,735000,695000,2005,768900
53951367,3,4,120,932000,3606,24393,932000,799900,1956,975000
53997708,4,3,120,929000,3406,8712,929000,949900,1931,971800
53981608,6,5,119,1161500,5562,13503,1161500,1195000,1990,1214600
54000421,3,4,116,885000,2753,33105,885000,885000,1957,924300
53985737,3,5,116,665000,3689,12196,665000,615000,1960,694600
54009693,4,5,114,1700000,4293,20000,1700000,295000,2003,1774200
53874803,3,3,115,1250000,4208,13503,1250000,1349000,1967,1305100
53852265,3,4,114,755000,2959,7840,755000,760000,1965,820300
300098804,3,3,114,900000,3135,8276,900000,993000,2020,939300
53825672,2,3,114,690000,1730,10454,690000,650000,1984,720100
53857070,3,3,114,750000,2510,29620,750000,650000,1925,782700
53873752,3,3,114,800000,4614,11325,800000,325000,1910,1332900
48550795,5,5,113,1470000,5863,13068,1470000,1495000,1991,1550100
59718509,3,4,112,780000,2841,9583,780000,795000,2003,813400
53829544,3,4,109,900000,2589,11325,900000,895000,1977,937300
53976102,3,4,108,728000,2076,11325,728000,650000,1957,729500
53879950,4,5,133,1350000,3417,20908,1350000,1200000,1941,1419600
48550797,5,4,105,1240000,4231,12196,1240000,1240000,1992,1301900
53985730,3,4,105,1125000,2440,10890,1125000,1095000,1959,1169700
123907970,3,3,105,658000,2594,3484,658000,650000,2016,690800
119260856,5,4,112,1495000,4119,17859,1495000,1495000,2015,1558900
53876013,2,3,101,670000,1868,5662,670000,599000,1977,695400
84740538,5,4,101,1240000,4573,8712,1240000,1249000,2007,1299000
53929887,2,4,101,685000,2151,10018,685000,680000,1955,711000
54000102,5,5,99,815000,4230,31798,815000,988800,1912,1026900
53846375,4,5,99,1590000,4213,10018,1590000,1590000,1912,1649000
53982651,3,4,99,697900,2300,7405,697900,699900,2021,723800
53873294,2,3,100,690000,2057,16117,690000,685000,1967,715900
300093973,3,,99,1325000,2978,12723,1325000,572400,1978,1374100
125111959,4,4,98,877800,3420,4791,877800,868800,0,910000
53914956,3,4,94,975000,3208,18295,975000,995000,1974,1009000
53835810,2,3,94,900000,2178,8276,900000,879000,1958,931400
53998086,2,4,94,695000,2174,25264,695000,695000,1952,864000
53956467,4,5,92,1050000,4353,3920,1050000,1075000,1985,1085700
53972771,2,3,98,757000,2810,10454,757000,700000,1951,784700
53985635,4,4,91,1062500,3388,13503,1062500,950000,1966,1098200
53922405,2,3,91,730000,2991,4791,730000,685000,1924,777600
54000703,2,5,88,800000,3038,41382,800000,799950,1940,825800
119260902,4,4,87,1249000,3276,6534,1249000,1249000,2016,1288800
53902334,3,4,91,1450000,3963,10018,1450000,1450000,1914,1472900
54007418,3,4,86,799900,3407,12196,799900,799900,2001,825000
53829550,2.5,4,86,735000,2237,11761,735000,3195,1977,758100
53939077,3,4,91,715000,3086,8276,715000,724900,1929,739000
53823496,3,4,85,730000,1919,12196,730000,649000,1972,751600
121886115,3,4,105,853000,2432,8712,853000,765000,2014,886900
53983344,3,4,84,685000,2140,10018,685000,659000,1962,701800
53862623,3,3,85,920000,3041,8276,920000,949900,2020,948500
53998100,3,3,84,1100000,3059,24393,1100000,1100000,1993,1135200
54000147,2,3,81,880000,1604,5662,2850,880000,1970,572300
48541315,3,4,84,740000,1865,9147,740000,739900,1961,768000
53873291,3,3,81,685000,2345,12632,685000,689900,1969,706100
48547596,4,4,85,952000,3236,16552,952000,869000,1967,991600
48555006,4,4,81,725750,3923,10454,725750,730000,1995,754300
53873217,3,4,81,1025955,3243,10018,1025955,1045000,1940,1056000
53819424,6,5,80,1035000,3893,19166,1035000,1095000,2001,1064900
72256623,4,4,79,1328000,3816,10454,1328000,1295000,2007,1365800
53829369,4,5,80,1425000,3390,20037,1425000,1325000,1955,1466100
53814583,4,4,79,1335000,4346,4791,1335000,1390000,1931,1373000
53929049,3,4,80,775000,3080,9147,775000,675000,1995,797400
53998077,4,5,79,932000,4367,24393,932000,950000,2007,1167500
53866456,3,3,77,1110000,3182,30056,1110000,949000,2017,1140600
53883157,3,4,77,750000,2612,8712,750000,700000,1997,771300
53916459,3,4,74,899000,2562,12196,899000,875000,1989,922700
53939678,4,4,77,866101,4183,17424,866101,899000,1993,890000
53819328,3,4,74,682000,3275,13068,682000,389900,1984,700000
53999000,3,4,74,685000,2633,15245,685000,685000,1954,703100
53970603,2,4,73,675000,2200,6098,675000,599000,1928,692500
53936494,3,4,73,850000,2831,4791,850000,795000,2018,872000
53975932,2,3,72,675000,2248,11761,675000,585000,1953,692200
300095590,2,,77,820000,2519,28643,820000,825000,1958,842600
53911055,3,4,71,1252000,2880,4356,1252000,1050000,1924,1283400
53998208,3,5,71,975000,4268,13503,975000,975000,1952,999500
53998724,1,3,71,670000,2004,7405,670000,665000,1948,686800
53975955,2,3,70,750000,2058,7405,750000,699955,1952,769700
53981607,4,4,70,1200000,4646,10890,1200000,1250000,1990,1229600
53982075,3,4,71,681000,1935,7405,681000,575000,1975,698100
53998151,4,4,70,860000,3137,8712,860000,885000,1941,882600
53970139,3,3,70,655000,2295,14810,655000,654900,1974,672200
48592788,3,4,84,705000,2022,12196,705000,579000,1963,733900
53829406,3,4,70,1264000,3110,20037,1264000,1100000,1965,1297300
248437043,3,4,67,740000,2242,6534,740000,750000,2020,757300
53971038,4,4,65,1225000,4872,20037,1225000,,1990,1315300
53873758,3,3,67,781000,2350,7840,781000,699000,1962,800600
54000317,3,4,64,1800000,3564,132422,1800000,1650000,1942,1843000
53814684,4,4,64,1010000,3665,10454,1010000,945000,2007,1032400
48592149,3,3,70,695000,1948,7405,695000,695000,1960,718300
53829525,3,4,64,886000,2687,10018,886000,799000,1973,905700
53958290,3,3,64,752000,2469,10890,752000,699900,1954,770000
53972715,3,4,64,770000,3085,22215,770000,699000,1955,787100
53873839,3,3,63,1315000,3383,5662,1315000,1250000,2014,1343600
48542687,2,4,60,800000,2282,11325,800000,750000,1956,822500
53829368,3,4,63,1569000,3681,22215,1569000,1499000,1968,1603200
53915470,3,4,60,1049234,3245,33976,1049234,935000,1957,1070800
53896558,3,4,63,675000,2433,10018,675000,675000,1994,689700
53997966,2,4,60,762000,2830,14374,762000,675000,1950,777600
48548424,3,3,59,709000,2008,9147,709000,625000,1972,728600
53968544,6,5,59,3165000,5540,40075,3165000,3500000,1936,3228700
248437378,3,4,58,729900,2272,3920,729900,729900,2021,744300
53981518,3,4,57,887000,3004,17859,887000,824500,1947,911800
53895913,4,5,57,680000,2696,6098,680000,634900,1947,693100
53983467,2,3,58,750000,1518,13503,750000,650000,1976,766100
53919223,2,4,56,741000,2760,15681,741000,695000,1956,746000
53982017,3,4,56,685000,3042,4791,685000,683000,1999,697900
53852739,2,5,35,676000,2378,2613,676000,599000,1893,683200
48611785,3,3,35,830000,2521,20037,830000,725000,1977,840100
48566897,3,4,35,800000,2801,7840,800000,775000,1995,812000
53905562,2,3,36,660000,2528,8712,660000,599900,1967,667000
53935934,2,2,32,682500,1505,4356,3450,682500,1952,724200
82342877,4,6,32,720000,3577,7405,720000,689900,2008,726500
53911061,4,4,66,955000,4964,9583,955000,945000,1928,978600
53934006,2,3,32,775000,3217,4791,775000,675000,1925,781900
53899230,3,3,32,920000,2696,4791,920000,845000,1910,930100
53912869,2,3,32,668000,1377,6969,668000,565000,1973,674000
53812309,2,3,32,900000,3001,4356,900000,799000,1924,909900
53875859,2,2,32,750000,1716,8276,750000,650000,1953,756700
53888460,2,4,32,890000,2518,7405,890000,793000,1922,899800
53899627,1,3,32,700000,2130,4791,700000,700000,1921,707700
246943832,3,6,32,875000,2832,4356,875000,849900,2017,884200
176379795,2,3,32,950000,1910,1469714,950000,1200000,1945,958500
53938719,2,4,31,890000,2690,6098,890000,840000,1952,897600
308916412,3,4,31,687239,2573,3920,687239,674990,0,694800
53886591,4,5,31,1043000,3931,4791,1043000,974900,1911,1054000
48611700,2,4,31,675000,2159,8276,675000,599900,1976,683700
53903105,3,3,31,735000,2355,4356,735000,675000,1900,742800
53924376,4,3,31,899000,2706,10890,899000,899000,1956,906700
53984600,4,4,31,1600000,4001,13068,1600000,1450000,1981,1613700
53884688,2,4,31,730000,3552,5227,730000,749900,1911,736200
53958078,2,3,31,715000,2029,4791,715000,699900,1911,721100
124247562,3,4,31,699000,2639,3049,699000,739000,2016,705000
53881464,4,6,30,1175000,4060,4791,1175000,1050000,1900,1185200
53913195,4,5,30,1115000,5828,8276,1115000,990000,1995,1124100
53886560,1,3,30,740000,2236,4791,740000,640000,1921,746000
53919119,3,4,30,935000,2864,5662,935000,819000,1925,942600
114479619,4,3,30,740000,2030,2613,740000,749900,2013,746000
